FIPS,County,Latitutde ,Longitude ,Home Price,Mortgage,Salary,Affordability Index
19061,"Dubuque County,  Iowa",42.485,-90.8953,"$195,618 ","$1,087 ","$70,529 ",5.4
19059,"Dickinson County,  Iowa",43.3759,-95.1509,"$227,513 ","$1,264 ","$70,529 ",4.6
19055,"Delaware County,  Iowa",42.471,-91.3709,"$159,365 ",$885 ,"$70,529 ",6.6
19049,"Dallas County,  Iowa",41.6806,-94.0474,"$331,607 ","$1,842 ","$70,529 ",3.2
19043,"Clayton County,  Iowa",42.8621,-91.3526,"$142,503 ",$792 ,"$70,529 ",7.4
19041,"Clay County,  Iowa",43.0784,-95.1509,"$145,313 ",$807 ,"$70,529 ",7.3
19033,"Cerro Gordo County,  Iowa",43.0793,-93.2608,"$150,583 ",$837 ,"$70,529 ",7.0
19031,"Cedar County,  Iowa",41.7722,-91.1322,"$182,666 ","$1,015 ","$70,529 ",5.8
19027,"Carroll County,  Iowa",42.0384,-94.8606,"$162,643 ",$904 ,"$70,529 ",6.5
19019,"Buchanan County,  Iowa",42.4728,-91.845,"$166,859 ",$927 ,"$70,529 ",6.3
19017,"Bremer County,  Iowa",42.7701,-92.3182,"$185,419 ","$1,030 ","$70,529 ",5.7
19015,"Boone County,  Iowa",42.037,-93.9317,"$155,383 ",$863 ,"$70,529 ",6.8
19013,"Black Hawk County,  Iowa",42.4762,-92.318,"$177,698 ",$987 ,"$70,529 ",6.0
19011,"Benton County,  Iowa",42.0802,-92.067,"$183,296 ","$1,018 ","$70,529 ",5.8
19005,"Allamakee County,  Iowa",43.2887,-91.3442,"$152,690 ",$848 ,"$70,529 ",6.9
18183,"Whitley County,  Indiana",41.1483,-85.5122,"$183,310 ","$1,018 ","$62,673 ",5.1
18179,"Wells County,  Indiana",40.7426,-85.2027,"$163,455 ",$908 ,"$62,673 ",5.8
18173,"Warrick County,  Indiana",38.062,-87.2847,"$206,326 ","$1,146 ","$62,673 ",4.6
18163,"Vanderburgh County,  Indiana",37.9993,-87.5741,"$167,440 ",$930 ,"$62,673 ",5.6
18161,"Union County,  Indiana",39.6256,-84.925,"$144,902 ",$805 ,"$62,673 ",6.5
18159,"Tipton County,  Indiana",40.3095,-86.0521,"$139,154 ",$773 ,"$62,673 ",6.8
18157,"Tippecanoe County,  Indiana",40.3925,-86.8937,"$199,328 ","$1,107 ","$62,673 ",4.7
18151,"Steuben County,  Indiana",41.6431,-85.0003,"$185,395 ","$1,030 ","$62,673 ",5.1
18147,"Spencer County,  Indiana",37.9945,-87.0107,"$159,106 ",$884 ,"$62,673 ",5.9
18145,"Shelby County,  Indiana",39.5242,-85.7912,"$168,649 ",$937 ,"$62,673 ",5.6
18141,"St. Joseph County,  Indiana",41.5981,-86.2736,"$170,508 ",$947 ,"$62,673 ",5.5
18137,"Ripley County,  Indiana",39.112,-85.2718,"$189,507 ","$1,053 ","$62,673 ",5.0
18133,"Putnam County,  Indiana",39.6666,-86.8498,"$163,078 ",$906 ,"$62,673 ",5.8
18129,"Posey County,  Indiana",38.0025,-87.8613,"$176,886 ",$983 ,"$62,673 ",5.3
18127,"Porter County,  Indiana",41.4674,-87.0746,"$237,112 ","$1,317 ","$62,673 ",4.0
18119,"Owen County,  Indiana",39.3203,-86.8697,"$141,625 ",$787 ,"$62,673 ",6.6
18115,"Ohio County,  Indiana",38.9655,-84.9412,"$186,957 ","$1,039 ","$62,673 ",5.0
18113,"Noble County,  Indiana",41.402,-85.4233,"$156,739 ",$871 ,"$62,673 ",6.0
18109,"Morgan County,  Indiana",39.4884,-86.4692,"$216,636 ","$1,204 ","$62,673 ",4.3
18107,"Montgomery County,  Indiana",40.0431,-86.894,"$156,614 ",$870 ,"$62,673 ",6.0
18105,"Monroe County,  Indiana",39.1741,-86.5267,"$240,377 ","$1,335 ","$62,673 ",3.9
18101,"Martin County,  Indiana",38.7056,-86.8034,"$145,899 ",$811 ,"$62,673 ",6.4
18099,"Marshall County,  Indiana",41.3315,-86.2622,"$172,811 ",$960 ,"$62,673 ",5.4
18097,"Marion County,  Indiana",39.7798,-86.1394,"$196,631 ","$1,092 ","$62,673 ",4.8
18093,"Lawrence County,  Indiana",38.8406,-86.48,"$146,273 ",$813 ,"$62,673 ",6.4
18091,"LaPorte County,  Indiana",41.506,-86.7274,"$179,049 ",$995 ,"$62,673 ",5.3
18089,"Lake County,  Indiana",41.438,-87.3727,"$186,917 ","$1,038 ","$62,673 ",5.0
18087,"LaGrange County,  Indiana",41.6374,-85.426,"$244,079 ","$1,356 ","$62,673 ",3.9
18085,"Kosciusko County,  Indiana",41.2387,-85.8534,"$213,304 ","$1,185 ","$62,673 ",4.4
18081,"Johnson County,  Indiana",39.4828,-86.1012,"$234,868 ","$1,305 ","$62,673 ",4.0
18077,"Jefferson County,  Indiana",38.7525,-85.4432,"$165,585 ",$920 ,"$62,673 ",5.7
18073,"Jasper County,  Indiana",41.0105,-87.1034,"$183,020 ","$1,017 ","$62,673 ",5.1
18071,"Jackson County,  Indiana",38.8901,-86.0369,"$156,116 ",$867 ,"$62,673 ",6.0
18063,"Hendricks County,  Indiana",39.7622,-86.5068,"$277,791 ","$1,543 ","$62,673 ",3.4
18061,"Harrison County,  Indiana",38.1907,-86.1341,"$185,260 ","$1,029 ","$62,673 ",5.1
18059,"Hancock County,  Indiana",39.8222,-85.775,"$257,152 ","$1,429 ","$62,673 ",3.7
18057,"Hamilton County,  Indiana",40.0846,-86.0524,"$369,079 ","$2,050 ","$62,673 ",2.5
18051,"Gibson County,  Indiana",38.3499,-87.5678,"$142,416 ",$791 ,"$62,673 ",6.6
18047,"Franklin County,  Indiana",39.3971,-85.0571,"$198,085 ","$1,100 ","$62,673 ",4.7
18043,"Floyd County,  Indiana",38.2987,-85.8932,"$229,166 ","$1,273 ","$62,673 ",4.1
18039,"Elkhart County,  Indiana",41.5984,-85.8585,"$201,161 ","$1,118 ","$62,673 ",4.7
18037,"Dubois County,  Indiana",38.3651,-86.8769,"$194,989 ","$1,083 ","$62,673 ",4.8
18033,"DeKalb County,  Indiana",41.4015,-84.9986,"$154,870 ",$860 ,"$62,673 ",6.1
18031,"Decatur County,  Indiana",39.2866,-85.4915,"$167,454 ",$930 ,"$62,673 ",5.6
18029,"Dearborn County,  Indiana",39.1215,-84.9602,"$210,697 ","$1,171 ","$62,673 ",4.5
18027,"Daviess County,  Indiana",38.6977,-87.0972,"$161,972 ",$900 ,"$62,673 ",5.8
18019,"Clark County,  Indiana",38.4373,-85.8012,"$200,261 ","$1,113 ","$62,673 ",4.7
18015,"Carroll County,  Indiana",40.5879,-86.5729,"$163,764 ",$910 ,"$62,673 ",5.7
18013,"Brown County,  Indiana",39.1969,-86.2264,"$242,719 ","$1,348 ","$62,673 ",3.9
18011,"Boone County,  Indiana",40.0509,-86.4686,"$326,663 ","$1,815 ","$62,673 ",2.9
18005,"Bartholomew County,  Indiana",39.1949,-85.8843,"$214,475 ","$1,192 ","$62,673 ",4.4
18003,"Allen County,  Indiana",41.0968,-85.0703,"$182,926 ","$1,016 ","$62,673 ",5.1
18001,"Adams County,  Indiana",40.7462,-84.9366,"$161,100 ",$895 ,"$62,673 ",5.8
17203,"Woodford County,  Illinois",40.7626,-89.2427,"$190,118 ","$1,056 ","$61,049 ",4.8
17201,"Winnebago County,  Illinois",42.3251,-89.1691,"$157,079 ",$873 ,"$61,049 ",5.8
17197,"Will County,  Illinois",41.4662,-87.8889,"$288,340 ","$1,602 ","$61,049 ",3.2
17179,"Tazewell County,  Illinois",40.5355,-89.5459,"$161,381 ",$897 ,"$61,049 ",5.7
17167,"Sangamon County,  Illinois",39.7498,-89.7053,"$164,603 ",$914 ,"$61,049 ",5.6
17163,"St. Clair County,  Illinois",38.439,-89.9328,"$164,904 ",$916 ,"$61,049 ",5.6
17161,"Rock Island County,  Illinois",41.5548,-90.3036,"$143,401 ",$797 ,"$61,049 ",6.4
17155,"Putnam County,  Illinois",41.2193,-89.3147,"$145,665 ",$809 ,"$61,049 ",6.3
17147,"Piatt County,  Illinois",40.0383,-88.6044,"$163,420 ",$908 ,"$61,049 ",5.6
17141,"Ogle County,  Illinois",42.046,-89.3137,"$168,756 ",$938 ,"$61,049 ",5.4
17133,"Monroe County,  Illinois",38.3052,-90.1415,"$248,709 ","$1,382 ","$61,049 ",3.7
17129,"Menard County,  Illinois",40.027,-89.787,"$166,073 ",$923 ,"$61,049 ",5.5
17119,"Madison County,  Illinois",38.8281,-89.8552,"$168,435 ",$936 ,"$61,049 ",5.4
17113,"McLean County,  Illinois",40.5209,-88.8633,"$197,309 ","$1,096 ","$61,049 ",4.6
17111,"McHenry County,  Illinois",42.3249,-88.4523,"$270,576 ","$1,503 ","$61,049 ",3.4
17099,"LaSalle County,  Illinois",41.2787,-88.8759,"$143,942 ",$800 ,"$61,049 ",6.4
17093,"Kendall County,  Illinois",41.5904,-88.4291,"$300,373 ","$1,669 ","$61,049 ",3.0
17091,"Kankakee County,  Illinois",41.1487,-87.8846,"$183,793 ","$1,021 ","$61,049 ",5.0
17089,"Kane County,  Illinois",41.9379,-88.4322,"$283,183 ","$1,573 ","$61,049 ",3.2
17085,"Jo Daviess County,  Illinois",42.3507,-90.1821,"$171,283 ",$952 ,"$61,049 ",5.3
17083,"Jersey County,  Illinois",39.094,-90.3706,"$174,085 ",$967 ,"$61,049 ",5.3
17063,"Grundy County,  Illinois",41.2873,-88.4183,"$228,403 ","$1,269 ","$61,049 ",4.0
17049,"Effingham County,  Illinois",39.0658,-88.5834,"$164,965 ",$916 ,"$61,049 ",5.6
17037,"DeKalb County,  Illinois",41.8825,-88.7714,"$216,140 ","$1,201 ","$61,049 ",4.2
17031,"Cook County,  Illinois",41.8129,-87.7536,"$299,571 ","$1,664 ","$61,049 ",3.1
17027,"Clinton County,  Illinois",38.5805,-89.4237,"$172,084 ",$956 ,"$61,049 ",5.3
17019,"Champaign County,  Illinois",40.1363,-88.2017,"$191,600 ","$1,064 ","$61,049 ",4.8
17013,"Calhoun County,  Illinois",39.1343,-90.6554,"$142,422 ",$791 ,"$61,049 ",6.4
17007,"Boone County,  Illinois",42.3251,-88.823,"$190,482 ","$1,058 ","$61,049 ",4.8
16087,"Washington County,  Idaho",44.4975,-116.8616,"$217,673 ","$1,209 ","$67,102 ",4.6
16083,"Twin Falls County,  Idaho",42.4569,-114.5536,"$283,458 ","$1,575 ","$67,102 ",3.6
16079,"Shoshone County,  Idaho",47.5044,-116.0148,"$186,974 ","$1,039 ","$67,102 ",5.4
16077,"Power County,  Idaho",42.7221,-112.8182,"$216,953 ","$1,205 ","$67,102 ",4.6
16075,"Payette County,  Idaho",43.9728,-116.8348,"$242,087 ","$1,345 ","$67,102 ",4.2
16073,"Owyhee County,  Idaho",42.8412,-116.2403,"$220,825 ","$1,227 ","$67,102 ",4.6
16071,"Oneida County,  Idaho",42.2508,-112.5436,"$244,279 ","$1,357 ","$67,102 ",4.1
16069,"Nez Perce County,  Idaho",46.2443,-116.8216,"$254,000 ","$1,411 ","$67,102 ",4.0
16067,"Minidoka County,  Idaho",42.857,-113.5635,"$218,697 ","$1,215 ","$67,102 ",4.6
16065,"Madison County,  Idaho",43.7859,-111.6916,"$320,297 ","$1,779 ","$67,102 ",3.1
16063,"Lincoln County,  Idaho",42.9844,-114.1546,"$212,849 ","$1,182 ","$67,102 ",4.7
16061,"Lewis County,  Idaho",46.2308,-116.3601,"$193,406 ","$1,074 ","$67,102 ",5.2
16059,"Lemhi County,  Idaho",44.9728,-114.0904,"$258,752 ","$1,438 ","$67,102 ",3.9
16057,"Latah County,  Idaho",46.8386,-116.6846,"$333,600 ","$1,853 ","$67,102 ",3.0
16053,"Jerome County,  Idaho",42.672,-114.2745,"$240,625 ","$1,337 ","$67,102 ",4.2
16051,"Jefferson County,  Idaho",43.8407,-112.3361,"$300,025 ","$1,667 ","$67,102 ",3.4
16049,"Idaho County,  Idaho",45.8945,-115.5619,"$253,197 ","$1,407 ","$67,102 ",4.0
16047,"Gooding County,  Idaho",42.9221,-114.8406,"$230,684 ","$1,282 ","$67,102 ",4.4
16045,"Gem County,  Idaho",44.1559,-116.286,"$252,051 ","$1,400 ","$67,102 ",4.0
16043,"Fremont County,  Idaho",44.3353,-111.4206,"$248,373 ","$1,380 ","$67,102 ",4.1
16041,"Franklin County,  Idaho",42.2148,-111.8462,"$301,007 ","$1,672 ","$67,102 ",3.3
16039,"Elmore County,  Idaho",43.4545,-115.5288,"$224,836 ","$1,249 ","$67,102 ",4.5
16037,"Custer County,  Idaho",44.228,-114.294,"$280,095 ","$1,556 ","$67,102 ",3.6
16035,"Clearwater County,  Idaho",46.5961,-115.6489,"$227,906 ","$1,266 ","$67,102 ",4.4
16033,"Clark County,  Idaho",44.2738,-112.3331,"$143,410 ",$797 ,"$67,102 ",7.0
16031,"Cassia County,  Idaho",42.3415,-113.6441,"$236,970 ","$1,317 ","$67,102 ",4.2
16029,"Caribou County,  Idaho",42.7202,-111.5787,"$213,288 ","$1,185 ","$67,102 ",4.7
16025,"Camas County,  Idaho",43.5285,-114.836,"$267,962 ","$1,489 ","$67,102 ",3.8
16023,"Butte County,  Idaho",43.7614,-113.0807,"$188,436 ","$1,047 ","$67,102 ",5.3
16021,"Boundary County,  Idaho",48.7983,-116.4171,"$299,684 ","$1,665 ","$67,102 ",3.4
16015,"Boise County,  Idaho",43.9699,-115.7708,"$347,075 ","$1,928 ","$67,102 ",2.9
16011,"Bingham County,  Idaho",43.2471,-112.2977,"$234,046 ","$1,300 ","$67,102 ",4.3
16009,"Benewah County,  Idaho",47.2169,-116.6847,"$244,133 ","$1,356 ","$67,102 ",4.1
16007,"Bear Lake County,  Idaho",42.3017,-111.3162,"$218,989 ","$1,217 ","$67,102 ",4.6
16005,"Bannock County,  Idaho",42.6408,-112.163,"$247,926 ","$1,377 ","$67,102 ",4.1
16003,"Adams County,  Idaho",44.8572,-116.5409,"$315,034 ","$1,750 ","$67,102 ",3.2
13313,"Whitfield County,  Georgia",34.802,-84.9888,"$189,460 ","$1,053 ","$51,700 ",4.1
13311,"White County,  Georgia",34.6527,-83.7674,"$225,995 ","$1,256 ","$51,700 ",3.4
13305,"Wayne County,  Georgia",31.5786,-81.9153,"$135,110 ",$751 ,"$51,700 ",5.7
13297,"Walton County,  Georgia",33.7621,-83.7467,"$292,045 ","$1,622 ","$51,700 ",2.7
13295,"Walker County,  Georgia",34.7861,-85.3261,"$173,941 ",$966 ,"$51,700 ",4.5
13291,"Union County,  Georgia",34.8145,-83.9604,"$251,889 ","$1,399 ","$51,700 ",3.1
13285,"Troup County,  Georgia",33.0462,-85.0417,"$189,333 ","$1,052 ","$51,700 ",4.1
13281,"Towns County,  Georgia",34.8916,-83.7245,"$295,473 ","$1,642 ","$51,700 ",2.6
13277,"Tift County,  Georgia",31.4588,-83.5179,"$151,390 ",$841 ,"$51,700 ",5.1
13275,"Thomas County,  Georgia",30.8684,-83.9073,"$188,180 ","$1,045 ","$51,700 ",4.1
13261,"Sumter County,  Georgia",32.0502,-84.2061,"$122,676 ",$682 ,"$51,700 ",6.3
13257,"Stephens County,  Georgia",34.5742,-83.2794,"$134,982 ",$750 ,"$51,700 ",5.7
13255,"Spalding County,  Georgia",33.2657,-84.27,"$153,204 ",$851 ,"$51,700 ",5.1
13249,"Schley County,  Georgia",32.2933,-84.3163,"$160,619 ",$892 ,"$51,700 ",4.8
13247,"Rockdale County,  Georgia",33.6557,-84.012,"$216,996 ","$1,206 ","$51,700 ",3.6
13245,"Richmond County,  Georgia",33.3856,-82.0915,"$155,931 ",$866 ,"$51,700 ",5.0
13241,"Rabun County,  Georgia",34.8585,-83.4531,"$223,688 ","$1,243 ","$51,700 ",3.5
13237,"Putnam County,  Georgia",33.3256,-83.3438,"$205,613 ","$1,142 ","$51,700 ",3.8
13233,"Polk County,  Georgia",33.9981,-85.1824,"$141,904 ",$788 ,"$51,700 ",5.5
13231,"Pike County,  Georgia",33.0887,-84.3827,"$223,854 ","$1,244 ","$51,700 ",3.5
13227,"Pickens County,  Georgia",34.4696,-84.4869,"$259,049 ","$1,439 ","$51,700 ",3.0
13225,"Peach County,  Georgia",32.5654,-83.8325,"$173,182 ",$962 ,"$51,700 ",4.5
13223,"Paulding County,  Georgia",33.9259,-84.8869,"$270,954 ","$1,505 ","$51,700 ",2.9
13221,"Oglethorpe County,  Georgia",33.8688,-83.0903,"$154,176 ",$857 ,"$51,700 ",5.0
13217,"Newton County,  Georgia",33.5555,-83.8413,"$208,714 ","$1,160 ","$51,700 ",3.7
13215,"Muscogee County,  Georgia",32.4916,-84.8638,"$171,006 ",$950 ,"$51,700 ",4.5
13213,"Murray County,  Georgia",34.786,-84.7429,"$140,827 ",$782 ,"$51,700 ",5.5
13211,"Morgan County,  Georgia",33.6264,-83.5086,"$293,550 ","$1,631 ","$51,700 ",2.6
13207,"Monroe County,  Georgia",33.0262,-83.8828,"$202,989 ","$1,128 ","$51,700 ",3.8
13195,"Madison County,  Georgia",34.1361,-83.2063,"$170,829 ",$949 ,"$51,700 ",4.5
13191,"McIntosh County,  Georgia",31.4956,-81.4702,"$164,531 ",$914 ,"$51,700 ",4.7
13187,"Lumpkin County,  Georgia",34.5765,-84.0269,"$238,173 ","$1,323 ","$51,700 ",3.3
13185,"Lowndes County,  Georgia",30.8282,-83.2435,"$163,553 ",$909 ,"$51,700 ",4.7
13183,"Long County,  Georgia",31.7775,-81.797,"$168,178 ",$934 ,"$51,700 ",4.6
13181,"Lincoln County,  Georgia",33.8109,-82.4499,"$163,696 ",$909 ,"$51,700 ",4.7
13179,"Liberty County,  Georgia",31.8255,-81.5252,"$171,484 ",$953 ,"$51,700 ",4.5
13177,"Lee County,  Georgia",31.7691,-84.1367,"$187,254 ","$1,040 ","$51,700 ",4.1
13171,"Lamar County,  Georgia",33.0706,-84.1453,"$188,399 ","$1,047 ","$51,700 ",4.1
13169,"Jones County,  Georgia",33.0137,-83.5574,"$150,935 ",$839 ,"$51,700 ",5.1
13159,"Jasper County,  Georgia",33.3294,-83.6903,"$180,377 ","$1,002 ","$51,700 ",4.3
13157,"Jackson County,  Georgia",34.1326,-83.5846,"$293,422 ","$1,630 ","$51,700 ",2.6
13153,"Houston County,  Georgia",32.4877,-83.6449,"$190,542 ","$1,059 ","$51,700 ",4.1
13151,"Henry County,  Georgia",33.4724,-84.1195,"$244,945 ","$1,361 ","$51,700 ",3.2
13149,"Heard County,  Georgia",33.2797,-85.1124,"$141,041 ",$784 ,"$51,700 ",5.5
13147,"Hart County,  Georgia",34.3518,-82.9594,"$176,515 ",$981 ,"$51,700 ",4.4
13145,"Harris County,  Georgia",32.7279,-84.8993,"$266,201 ","$1,479 ","$51,700 ",2.9
13143,"Haralson County,  Georgia",33.7836,-85.2066,"$160,709 ",$893 ,"$51,700 ",4.8
13139,"Hall County,  Georgia",34.3063,-83.7851,"$298,287 ","$1,657 ","$51,700 ",2.6
13137,"Habersham County,  Georgia",34.6308,-83.5159,"$192,923 ","$1,072 ","$51,700 ",4.0
13135,"Gwinnett County,  Georgia",33.9601,-84.0453,"$323,747 ","$1,799 ","$51,700 ",2.4
13133,"Greene County,  Georgia",33.5582,-83.1539,"$269,579 ","$1,498 ","$51,700 ",2.9
13131,"Grady County,  Georgia",30.8775,-84.2288,"$153,569 ",$853 ,"$51,700 ",5.0
13129,"Gordon County,  Georgia",34.5244,-84.8721,"$174,335 ",$969 ,"$51,700 ",4.4
13127,"Glynn County,  Georgia",31.2334,-81.5432,"$251,938 ","$1,400 ","$51,700 ",3.1
13123,"Gilmer County,  Georgia",34.7061,-84.4542,"$227,533 ","$1,264 ","$51,700 ",3.4
13119,"Franklin County,  Georgia",34.3836,-83.2429,"$139,340 ",$774 ,"$51,700 ",5.6
13115,"Floyd County,  Georgia",34.335,-85.194,"$176,876 ",$983 ,"$51,700 ",4.4
13111,"Fannin County,  Georgia",34.7944,-84.1995,"$253,556 ","$1,409 ","$51,700 ",3.1
13103,"Effingham County,  Georgia",32.346,-81.3226,"$206,405 ","$1,147 ","$51,700 ",3.8
13099,"Early County,  Georgia",31.2959,-84.8656,"$111,395 ",$619 ,"$51,700 ",7.0
13097,"Douglas County,  Georgia",33.69,-84.7665,"$235,499 ","$1,308 ","$51,700 ",3.3
13095,"Dougherty County,  Georgia",31.5429,-84.2219,"$141,544 ",$786 ,"$51,700 ",5.5
13085,"Dawson County,  Georgia",34.4804,-84.2231,"$297,997 ","$1,656 ","$51,700 ",2.6
13083,"Dade County,  Georgia",34.8062,-85.5116,"$160,671 ",$893 ,"$51,700 ",4.8
13077,"Coweta County,  Georgia",33.3514,-84.7798,"$299,162 ","$1,662 ","$51,700 ",2.6
13073,"Columbia County,  Georgia",33.5274,-82.2215,"$298,335 ","$1,657 ","$51,700 ",2.6
13063,"Clayton County,  Georgia",33.5008,-84.352,"$185,811 ","$1,032 ","$51,700 ",4.2
13059,"Clarke County,  Georgia",33.9437,-83.3976,"$253,577 ","$1,409 ","$51,700 ",3.1
13051,"Chatham County,  Georgia",32.0419,-81.1414,"$253,843 ","$1,410 ","$51,700 ",3.1
13047,"Catoosa County,  Georgia",34.8771,-85.1438,"$213,621 ","$1,187 ","$51,700 ",3.6
13045,"Carroll County,  Georgia",33.6142,-85.1175,"$200,174 ","$1,112 ","$51,700 ",3.9
13039,"Camden County,  Georgia",30.9392,-81.677,"$212,407 ","$1,180 ","$51,700 ",3.7
13035,"Butts County,  Georgia",33.3124,-83.948,"$171,578 ",$953 ,"$51,700 ",4.5
13031,"Bulloch County,  Georgia",32.4037,-81.7281,"$183,693 ","$1,021 ","$51,700 ",4.2
13029,"Bryan County,  Georgia",31.9846,-81.4508,"$282,482 ","$1,569 ","$51,700 ",2.7
13021,"Bibb County,  Georgia",32.8066,-83.6856,"$155,678 ",$865 ,"$51,700 ",5.0
13015,"Bartow County,  Georgia",34.2431,-84.8388,"$238,346 ","$1,324 ","$51,700 ",3.3
13013,"Barrow County,  Georgia",34.0119,-83.7101,"$238,346 ","$1,324 ","$51,700 ",3.3
13011,"Banks County,  Georgia",34.3445,-83.5214,"$193,692 ","$1,076 ","$51,700 ",4.0
13009,"Baldwin County,  Georgia",33.0582,-83.2522,"$154,210 ",$857 ,"$51,700 ",5.0
12133,"Washington County,  Florida",30.6112,-85.672,"$145,413 ",$808 ,"$55,451 ",5.7
12131,"Walton County,  Florida",30.6327,-86.1524,"$313,692 ","$1,743 ","$55,451 ",2.7
12129,"Wakulla County,  Florida",30.1363,-84.3717,"$178,012 ",$989 ,"$55,451 ",4.7
12127,"Volusia County,  Florida",29.0205,-81.1398,"$278,486 ","$1,547 ","$55,451 ",3.0
12119,"Sumter County,  Florida",28.633,-82.1055,"$362,249 ","$2,012 ","$55,451 ",2.3
12113,"Santa Rosa County,  Florida",30.6713,-87.0296,"$291,909 ","$1,622 ","$55,451 ",2.8
12107,"Putnam County,  Florida",29.6056,-81.8327,"$128,971 ",$717 ,"$55,451 ",6.4
12105,"Polk County,  Florida",28.0031,-81.7384,"$235,303 ","$1,307 ","$55,451 ",3.5
12101,"Pasco County,  Florida",28.3248,-82.3938,"$261,644 ","$1,454 ","$55,451 ",3.2
12097,"Osceola County,  Florida",27.9963,-81.1262,"$295,760 ","$1,643 ","$55,451 ",2.8
12093,"Okeechobee County,  Florida",27.3016,-80.8409,"$136,165 ",$756 ,"$55,451 ",6.1
12083,"Marion County,  Florida",29.2407,-82.0227,"$218,548 ","$1,214 ","$55,451 ",3.8
12075,"Levy County,  Florida",29.2967,-82.749,"$135,779 ",$754 ,"$55,451 ",6.1
12073,"Leon County,  Florida",30.4796,-84.2219,"$279,256 ","$1,551 ","$55,451 ",3.0
12069,"Lake County,  Florida",28.8116,-81.6866,"$285,923 ","$1,588 ","$55,451 ",2.9
12065,"Jefferson County,  Florida",30.3778,-83.9384,"$165,032 ",$917 ,"$55,451 ",5.0
12055,"Highlands County,  Florida",27.3401,-81.3049,"$186,134 ","$1,034 ","$55,451 ",4.5
12053,"Hernando County,  Florida",28.5644,-82.4065,"$234,282 ","$1,302 ","$55,451 ",3.6
12045,"Gulf County,  Florida",29.9344,-85.2103,"$206,431 ","$1,147 ","$55,451 ",4.0
12041,"Gilchrist County,  Florida",29.749,-82.7979,"$132,848 ",$738 ,"$55,451 ",6.3
12037,"Franklin County,  Florida",29.8538,-84.8366,"$213,239 ","$1,185 ","$55,451 ",3.9
12033,"Escambia County,  Florida",30.6538,-87.3304,"$228,537 ","$1,270 ","$55,451 ",3.6
12031,"Duval County,  Florida",30.3866,-81.7798,"$273,330 ","$1,519 ","$55,451 ",3.0
12023,"Columbia County,  Florida",30.2096,-82.6264,"$207,715 ","$1,154 ","$55,451 ",4.0
12019,"Clay County,  Florida",29.9562,-81.8292,"$282,414 ","$1,569 ","$55,451 ",2.9
12017,"Citrus County,  Florida",28.8593,-82.4374,"$200,907 ","$1,116 ","$55,451 ",4.1
12015,"Charlotte County,  Florida",26.9023,-81.8292,"$314,334 ","$1,746 ","$55,451 ",2.6
12009,"Brevard County,  Florida",28.3079,-80.7834,"$306,886 ","$1,705 ","$55,451 ",2.7
12007,"Bradford County,  Florida",29.9315,-82.2143,"$142,331 ",$791 ,"$55,451 ",5.8
12005,"Bay County,  Florida",30.2988,-85.5727,"$260,276 ","$1,446 ","$55,451 ",3.2
12003,"Baker County,  Florida",30.3606,-82.3149,"$182,878 ","$1,016 ","$55,451 ",4.5
12001,"Alachua County,  Florida",29.6809,-82.3552,"$278,118 ","$1,545 ","$55,451 ",3.0
10003,"New Castle County,  Delaware",39.5657,-75.6751,"$326,084 ","$1,812 ","$66,396 ",3.1
10001,"Kent County,  Delaware",39.0975,-75.5721,"$283,466 ","$1,575 ","$66,396 ",3.5
9015,"Windham County,  Connecticut",41.8325,-71.9791,"$270,439 ","$1,502 ","$75,937 ",4.2
9013,"Tolland County,  Connecticut",41.8121,-72.3192,"$318,286 ","$1,768 ","$75,937 ",3.6
9011,"New London County,  Connecticut",41.4966,-71.9364,"$319,915 ","$1,777 ","$75,937 ",3.6
9009,"New Haven County,  Connecticut",41.4087,-72.9095,"$315,429 ","$1,752 ","$75,937 ",3.6
9003,"Hartford County,  Connecticut",41.7924,-72.744,"$294,557 ","$1,636 ","$75,937 ",3.9
8125,"Yuma County,  Colorado",40.0165,-102.4226,"$243,637 ","$1,354 ","$66,384 ",4.1
8121,"Washington County,  Colorado",40.0163,-103.1328,"$192,191 ","$1,068 ","$66,384 ",5.2
8109,"Saguache County,  Colorado",38.1037,-106.3318,"$193,970 ","$1,078 ","$66,384 ",5.1
8105,"Rio Grande County,  Colorado",37.6147,-106.3753,"$218,486 ","$1,214 ","$66,384 ",4.6
8103,"Rio Blanco County,  Colorado",39.9282,-108.1848,"$250,369 ","$1,391 ","$66,384 ",4.0
8101,"Pueblo County,  Colorado",38.1295,-104.5533,"$258,179 ","$1,434 ","$66,384 ",3.9
8095,"Phillips County,  Colorado",40.5979,-102.3585,"$201,337 ","$1,119 ","$66,384 ",4.9
8087,"Morgan County,  Colorado",40.2687,-103.8108,"$255,577 ","$1,420 ","$66,384 ",3.9
8085,"Montrose County,  Colorado",38.4125,-108.2803,"$285,048 ","$1,584 ","$66,384 ",3.5
8083,"Montezuma County,  Colorado",37.3197,-108.6287,"$283,015 ","$1,572 ","$66,384 ",3.5
8081,"Moffat County,  Colorado",40.6098,-108.1812,"$231,569 ","$1,286 ","$66,384 ",4.3
8075,"Logan County,  Colorado",40.7182,-103.1125,"$200,575 ","$1,114 ","$66,384 ",5.0
8073,"Lincoln County,  Colorado",39.0461,-103.442,"$186,856 ","$1,038 ","$66,384 ",5.3
8071,"Las Animas County,  Colorado",37.4062,-103.9173,"$191,937 ","$1,066 ","$66,384 ",5.2
